datetime,open,high,low,close,volume,ticker,ema_9,ema_21,ema_200,macd,macd_signal,macd_hist,rsi,vwap
2025-10-29 16:03:00,687.905,687.98,687.85,687.895,72272.0,spy,688.0019065011701,688.0928102315992,688.5245717932072,-0.08516721943738048,-0.058290588270573825,-0.026876631166806657,34.70377555588816,688.6165908650688
2025-10-29 16:04:00,687.9,687.9,687.59,687.62,183906.0,spy,687.9255252009361,688.049827483272,688.515571078847,-0.11175615018203189,-0.06898370065286544,-0.04277244952916645,32.98113742731502,688.6110556730587
2025-10-29 16:05:00,687.625,687.8,687.59,687.66,152768.0,spy,687.8724201607489,688.0143886211563,688.5070579337838,-0.12812347597707685,-0.08081165571770772,-0.04731182025936913,35.440639910185524,688.6064082429308
2025-10-29 16:06:00,687.675,687.8699,687.66,687.68,115669.0,spy,687.8339361285991,687.9839896555966,688.4988285016069,-0.13789134118997026,-0.09222759281216024,-0.04566374837781002,31.346067751083254,688.60312167837
2025-10-29 16:07:00,687.68,687.93,687.62,687.89,122056.0,spy,687.8451489028794,687.9754451414515,688.4927705065661,-0.127220678992785,-0.09922621004828519,-0.027994468944499806,36.988083824134726,688.5999850724926
2025-10-29 16:08:00,687.88,688.07,687.85,688.05,93513.0,spy,687.8861191223035,687.982222855865,688.4883648298838,-0.10464713249643864,-0.10031039453791589,-0.0043367379585227545,41.40236912494919,688.598134688492
2025-10-29 16:09:00,688.06,688.15,687.885,687.915,134445.0,spy,687.8918952978429,687.9761116871499,688.4826597071984,-0.09653797632415717,-0.09955591089516415,0.0030179345710069777,39.51495258934957,688.5954650025668
2025-10-29 16:10:00,687.94,688.0,687.67,687.7743,64108.0,spy,687.8683762382743,687.9577651701362,688.4756113519029,-0.10030843258437017,-0.09970641523300536,-0.0006020173513648086,43.46169273967028,688.5938518409924
2025-10-29 16:11:00,687.78,687.94,687.73,687.9,58923.0,spy,687.8747009906195,687.9525137910329,688.4698838757646,-0.09209202728868604,-0.0981835376441415,0.006091510355455465,39.65320393891438,688.5924544439937
2025-10-29 16:12:00,687.87,688.04,687.85,687.97,40807.0,spy,687.8937607924956,687.9541034463934,688.4649099068515,-0.07902114533578697,-0.09435105918247061,0.01532991384668364,44.17537418808308,688.5916165165133
2025-10-29 16:13:00,687.99,688.01,687.85,687.92,37956.0,spy,687.8990086339966,687.9510031330849,688.4594879177287,-0.07186850397283706,-0.0898545481405439,0.01798604416770684,45.29462863761375,688.5908066216415
2025-10-29 16:14:00,687.92,688.105,687.92,688.03,69032.0,spy,687.9252069071973,687.9581846664408,688.4552144061095,-0.056670639611866136,-0.08321776643480835,0.02654712682294222,53.06549336410574,688.5895412910036
2025-10-29 16:15:00,688.02,688.14,687.98,688.065,84318.0,spy,687.9531655257579,687.9678951513098,688.4513316757004,-0.04132563887765173,-0.07483934092337703,0.033513702045725305,56.198045792623354,688.5881200146541
2025-10-29 16:16:00,688.05,688.13,688.0203,688.095,48048.0,spy,687.9815324206063,687.9794501375543,688.4477860868875,-0.026439092560281097,-0.06515929125075785,0.038720198690476756,57.1357214214375,688.587344320297
2025-10-29 16:17:00,688.09,688.18,688.03,688.15,47990.0,spy,688.0152259364851,687.9949546705038,688.4448230412469,-0.010087079433333201,-0.054144848887272924,0.04405776945393972,58.75446305959936,688.5866303414329
2025-10-29 16:18:00,688.14,688.2,688.03,688.1783,81133.0,spy,688.0478407491881,688.0116224277307,688.4421710706872,0.005096829192325458,-0.04229651327135325,0.04739334246367871,73.07596924857535,688.5854696976355
2025-10-29 16:19:00,688.18,688.205,688.09,688.2,87067.0,spy,688.0782725993506,688.0287476615733,688.4397614082924,0.01866602450661503,-0.030104005715759597,0.048770030222374625,72.66241396676419,688.5843104754917
2025-10-29 16:20:00,688.21,688.4,688.185,688.39,93231.0,spy,688.1406180794805,688.0615887832485,688.4392662699014,0.04424113736536128,-0.015234977099535422,0.0594761144648967,76.07609813427482,688.5835472048205
2025-10-29 16:21:00,688.39,688.51,688.2067,688.33,132689.0,spy,688.1784944635845,688.0859898029531,688.4381790433353,0.058988121657876036,-0.00039035734805313024,0.059378479005929165,68.1608056793828,688.5825683170058
2025-10-29 16:22:00,688.33,688.405,688.27,688.3972,57918.0,spy,688.2222355708676,688.1142816390483,688.4377712916603,0.07523048118434872,0.014733810358427241,0.06049667082592148,65.51939924906463,688.5821590437668
2025-10-29 16:23:00,688.4,688.4,688.33,688.38,44293.0,spy,688.2537884566941,688.1384378536802,688.4371964529373,0.08572656934688894,0.028932362156119582,0.05679420719076936,73.23141486810913,688.5818645433675
2025-10-29 16:24:00,688.365,688.48,688.35,688.47,41161.0,spy,688.2970307653553,688.168579866982,688.4375228563907,0.10015254646168614,0.04317639901723289,0.05697614744445325,86.6119355857264,688.5816731913618
2025-10-29 16:25:00,688.46,688.47,688.35,688.39,52752.0,spy,688.3156246122843,688.1887089699836,688.4370499921481,0.10393184424162882,0.05532748806211208,0.04860435617951674,77.08978328173056,688.5813792232217
2025-10-29 16:26:00,688.4,688.45,688.36,688.45,52181.0,spy,688.3424996898275,688.212462699985,688.4371788479476,0.1104947488356629,0.06636094021682225,0.044133808618840656,76.83363148479133,688.5811165200062
2025-10-29 16:27:00,688.45,688.53,688.435,688.51,37629.0,spy,688.375999751862,688.2395115454409,688.4379034365253,0.11916375102373422,0.07692150237820465,0.04224224864552957,82.61831048208899,688.5810116386813
2025-10-29 16:28:00,688.5,688.53,688.34,688.36,47847.0,spy,688.3727998014896,688.2504650413099,688.437128277953,0.11263190087447583,0.08406358207745888,0.028568318797016948,67.47141041931651,688.5807570557836
2025-10-29 16:29:00,688.36,688.4755,688.34,688.47,40831.0,spy,688.3922398411917,688.2704227648271,688.4374553597644,0.11500572881027438,0.09025201142402199,0.024753717386252386,69.86462625073624,688.5805638745599
2025-10-29 16:30:00,688.47,688.57,688.4,688.56,79215.0,spy,688.4257918729534,688.2967479680246,688.4386747094185,0.12273444609547823,0.09674849835831324,0.02598594773716499,71.53974430238941,688.5803906060663
2025-10-29 16:31:00,688.57,688.64,688.525,688.53,83151.0,spy,688.4466334983628,688.3179526982042,688.4395834187775,0.12499786338628383,0.10239837136390736,0.02259949202237646,68.01972685887904,688.5803510388951
2025-10-29 16:32:00,688.53,688.55,688.49,688.52,33505.0,spy,688.4613067986902,688.336320634731,688.4403835837649,0.1245489981481569,0.10682849672075728,0.017720501427399615,66.48972106939533,688.5802885854326
2025-10-29 16:33:00,688.52,688.63,688.52,688.585,34883.0,spy,688.4860454389523,688.3589278497554,688.4418225530807,0.1279631464869908,0.11105542667400399,0.01690771981298682,67.83398184176599,688.580286481116
2025-10-29 16:34:00,688.58,688.58,688.4515,688.47,95349.0,spy,688.4828363511618,688.3690253179594,688.4421029256869,0.12000599038219661,0.11284553941564253,0.0071604509665540855,53.98247710075903,688.5800524550561
2025-10-29 16:35:00,688.48,688.565,688.48,688.52,41238.0,spy,688.4902690809295,688.382750289054,688.4428780209537,0.11639276562334544,0.11355498465718311,0.0028377809661623288,59.55349959774511,688.5799784821087
2025-10-29 16:36:00,688.53,688.54,688.37,688.39,55195.0,spy,688.4702152647436,688.3834093536855,688.4423518714915,0.1018651078708217,0.11121700929991084,-0.009351901429089135,49.65947786606073,688.5797302260951
2025-10-29 16:37:00,688.37,688.385,688.3051,688.34,67765.0,spy,688.4441722117949,688.379463048805,688.4413334449096,0.08533357991234425,0.10604032342239753,-0.020706743510053277,48.16513761468043,688.5792399772444
2025-10-29 16:38:00,688.36,688.48,688.35,688.46,56736.0,spy,688.447337769436,688.3867845898227,688.4415191817761,0.08098171521646691,0.10102860178121141,-0.0200468865647445,49.55357142857179,688.5789812626165
2025-10-29 16:39:00,688.44,688.45,688.375,688.4,37877.0,spy,688.4378702155489,688.3879859907479,688.4411060555893,0.07186294127848214,0.09519546968066556,-0.023332528402183417,50.454545454545084,688.5787839970121
2025-10-29 16:40:00,688.39,688.575,688.365,688.5499,68457.0,spy,688.4602761724391,688.4027054461344,688.4421885823995,0.07585748658311786,0.09132787306115603,-0.015470386478038167,54.19783175056503,688.5786127207004
2025-10-29 16:41:00,688.53,688.57,688.47,688.48,83714.0,spy,688.4642209379513,688.4097322237585,688.4425648154105,0.07254657493763261,0.08757161343645135,-0.01502503849881874,48.74979163193966,688.578429755885
2025-10-29 16:42:00,688.47,688.52,688.46,688.51,48350.0,spy,688.473376750361,688.418847476144,688.4432358122721,0.07151897664061835,0.08436108607728476,-0.012842109436666416,56.9457306908685,688.578309839408
2025-10-29 16:43:00,688.49,688.52,688.435,688.51,46336.0,spy,688.4807014002888,688.4271340692218,688.443900132548,0.06989884718700523,0.08146863829922886,-0.011569791112223629,52.06228088265466,688.5781835512104
2025-10-29 16:44:00,688.51,688.56,688.465,688.505,63510.0,spy,688.4855611202311,688.4342127902016,688.4445080914281,0.06743408653608185,0.07866172794659947,-0.011227641410517616,46.89195298372771,688.5780526323723
2025-10-29 16:45:00,688.505,688.78,688.49,688.77,107740.0,spy,688.5424488961849,688.4647389001833,688.4477468168866,0.08587412777490044,0.08010420791225967,0.005769919862640777,60.716199321308345,688.5783836270974
2025-10-29 16:46:00,688.78,688.78,688.61,688.66,72163.0,spy,688.565959116948,688.4824899092575,688.4498587888579,0.09056790221802657,0.08219694677341305,0.008370955444613526,55.738645679619225,688.5786113572271
2025-10-29 16:47:00,688.65,688.715,688.601,688.65,59190.0,spy,688.5827672935584,688.497718099325,688.4518502436952,0.09241552718390267,0.08424066285551098,0.008174864328391693,52.79017857142627,688.5787476649722
2025-10-29 16:48:00,688.65,688.69,688.4573,688.47,79156.0,spy,688.5602138348468,688.4951982721136,688.4520308382853,0.07845095384175238,0.08308272105275927,-0.0046317672110068875,50.0,688.5786536876141
2025-10-29 16:49:00,688.45,688.525,688.415,688.44,47588.0,spy,688.5361710678775,688.490180247376,688.4519111284517,0.06422285844439557,0.07931074853108654,-0.015087890086690967,46.69366837494063,688.5784848450126
2025-10-29 16:50:00,688.44,688.5,688.32,688.48,56154.0,spy,688.524936854302,688.4892547703417,688.4521906197109,0.05553448901980573,0.07455549662883038,-0.019021007609024643,54.01857474549231,688.5782415254776
2025-10-29 16:51:00,688.49,688.6125,688.475,688.59,54007.0,spy,688.5379494834417,688.4984134275834,688.4535618573258,0.05686941908288645,0.07101828111964159,-0.014148862036755139,60.5950161044255,688.5782108220762
2025-10-29 16:52:00,688.58,688.67,688.57,688.65,36324.0,spy,688.5603595867534,688.5121940250758,688.4555164657106,0.062053544698301266,0.06922533383537353,-0.007171789137072268,58.483657796033675,688.578266828504
2025-10-29 16:53:00,688.65,688.725,688.6,688.725,63661.0,spy,688.5932876694028,688.5315400227962,688.4581978939125,0.07139092465683916,0.06965845199966667,0.0017324726571724958,64.31970391258807,688.5784655846602
2025-10-29 16:54:00,688.715,688.72,688.67,688.685,28444.0,spy,688.6116301355223,688.5454909298147,688.4604546312866,0.07470208075358187,0.07066717775044971,0.004034903003132154,56.590886915795714,688.5785611845018
2025-10-29 16:55:00,688.69,688.74,688.6601,688.73,46890.0,spy,688.6353041084179,688.5622644816498,688.4631366747564,0.08003472919688193,0.07254068803973616,0.007494041157145762,62.50000000000001,688.5787439632602
2025-10-29 16:56:00,688.73,688.73,688.635,688.7099,37515.0,spy,688.6502232867343,688.5756858924088,688.4655920312265,0.08169723462458478,0.0743719973567059,0.007325237267878884,60.094939905056926,688.5788693890769
2025-10-29 16:57:00,688.72,688.75,688.71,688.74,60592.0,spy,688.6681786293875,688.5906235385535,688.4683224587765,0.08446988435150615,0.07639157475566595,0.008078309595840202,61.27229954910715,688.5791460785912
2025-10-29 16:58:00,688.75,688.76,688.625,688.625,54221.0,spy,688.65954290351,688.5937486714122,688.4698814392862,0.07650577933009117,0.076414415670551,9.136365954016956e-05,55.30879490355628,688.5792914790916
2025-10-29 16:59:00,688.63,688.63,688.5,688.55,73292.0,spy,688.637634322808,688.5897715194656,688.4706786388953,0.06341132919271786,0.07381379837498438,-0.010402469182266519,38.30036162518756,688.5792498364455
2025-10-29 17:00:00,688.55,688.62,688.5,688.51,68313.0,spy,688.6121074582464,688.5825195631505,688.4710698962198,0.049238625191151186,0.06889876373821774,-0.019660138547066552,41.38129165709343,688.5791777189365
2025-10-29 17:01:00,688.54,688.57,688.4,688.5212,66924.0,spy,688.5939259665972,688.5769450574096,688.4715687032226,0.03846697817914446,0.06281240662640308,-0.02434542844725862,42.60959375717679,688.5790165158467
2025-10-29 17:02:00,688.53,688.56,688.43,688.46,63626.0,spy,688.5671407732779,688.5663136885541,688.4714535917478,0.024707232193350137,0.055191371739792494,-0.030484139546442357,49.33563646027189,688.5788382573505
2025-10-29 17:03:00,688.48,688.56,688.44,688.5552,63247.0,spy,688.5647526186223,688.565303353231,688.4722868893424,0.02123954252135718,0.04840100589610544,-0.027161463374748257,57.04328686719994,688.5787265380164
2025-10-29 17:04:00,688.56,688.64,688.56,688.61,192332.0,spy,688.5738020948978,688.5693666847554,688.4736571690505,0.022652155541663888,0.04325123582521713,-0.020599080283553242,57.8068700456371,688.5788640842379
2025-10-29 17:05:00,688.61,688.615,688.47,688.47,49358.0,spy,688.5530416759183,688.5603333497777,688.4736207793087,0.012332668243743683,0.03706752230892244,-0.02473485406517876,43.044284720614016,688.5787773774441
2025-10-29 17:06:00,688.46,688.57,688.45,688.525,41432.0,spy,688.5474333407346,688.5571212270706,688.4741320153355,0.00849452100749204,0.031352922048636364,-0.022858401041144324,42.71222014925607,688.578700782487
2025-10-29 17:07:00,688.5299,688.5299,688.4302,688.49,48044.0,spy,688.5359466725878,688.5510192973369,688.4742899057302,0.0025985991442212253,0.025602057467753337,-0.023003458323532112,35.6286692759322,688.5785682016576
2025-10-29 17:08:00,688.495,688.535,688.41,688.485,37065.0,spy,688.5257573380702,688.5450175430335,688.4743964738324,-0.0024491869211260564,0.01999180858997746,-0.022440995511103515,37.222080245342305,688.5784589891805
2025-10-29 17:09:00,688.49,688.52,688.395,688.42,40969.0,spy,688.5046058704562,688.5336523118486,688.4738552153863,-0.011561279286752324,0.013681191014631503,-0.025242470301383827,30.687764764513986,688.5783010766662
2025-10-29 17:10:00,688.42,688.42,688.28,688.38,66113.0,spy,688.479684696365,688.5196839198624,688.4729213326461,-0.02175951371236806,0.0065930500692315906,-0.02835256378159965,29.945288753802075,688.5778850438024
2025-10-29 17:11:00,688.395,688.4801,688.385,688.455,27890.0,spy,688.474747757092,688.5138035635113,688.4727430109283,-0.02351870576978854,0.0005706989014275642,-0.024089404671216105,33.57159326723678,688.5777743058331
2025-10-29 17:12:00,688.46,688.5755,688.46,688.5755,32985.0,spy,688.4948982056736,688.5194123304648,688.473765468531,-0.01501643509391215,-0.002546727897640379,-0.012469707196271771,47.16462366823413,688.5777356044456
2025-10-29 17:13:00,688.5744,688.645,688.545,688.6044,40472.0,spy,688.5167985645389,688.5271384822407,688.4750653146153,-0.005878571343828298,-0.0032130965868779632,-0.002665474756950335,53.28979196904359,688.5777593320813
2025-10-29 17:14:00,688.62,688.645,688.56,688.63,32333.0,spy,688.5394388516312,688.5364895293097,688.4766069532759,0.0033898811252583982,-0.001892501044450691,0.005282382169709089,57.385524372231515,688.5777908134952
2025-10-29 17:15:00,688.63,688.665,688.57,688.665,31755.0,spy,688.564551081305,688.5481722993725,688.4784815109548,0.01340488085315883,0.0011669753350712132,0.012237905518087617,58.598421430277924,688.5778414141848
2025-10-29 17:16:00,688.66,688.81,688.65,688.78,63641.0,spy,688.607640865044,688.5692475448841,688.4814816949254,0.03027241761026289,0.006988063790109549,0.023284353820153342,67.97752808988665,688.5781490953608
2025-10-29 17:17:00,688.78,688.78,688.58,688.655,63953.0,spy,688.6171126920352,688.5770432226219,688.4832082452247,0.03317122939881756,0.012224696911851152,0.02094653248696641,55.425092411392185,688.5783200520181
2025-10-29 17:18:00,688.6503,688.6599,688.5482,688.55,39722.0,spy,688.6036901536282,688.5745847478381,688.4838728397996,0.026688290151582805,0.015117415559797483,0.011570874591785322,46.90721649484204,688.578328800029
2025-10-29 17:19:00,688.55,688.59,688.48,688.5058,43800.0,spy,688.5841121229026,688.5683315889437,688.4840910204981,0.01777899826106477,0.015649732100050943,0.0021292661610138285,52.0475863646763,688.5782625242141
2025-10-29 17:20:00,688.5001,688.5059,688.44,688.47,40877.0,spy,688.5612896983222,688.5593923535852,688.483950811339,0.007740333694300716,0.014067852418900899,-0.006327518724600183,46.78362573099672,688.5781387626852
2025-10-29 17:21:00,688.47,688.48,688.35,688.3656,64678.0,spy,688.5221517586577,688.5417748668956,688.4827731913257,-0.008541130951471132,0.009546055744826493,-0.018087186696297625,43.2713111207249,688.5778084942918
2025-10-29 17:22:00,688.37,688.3882,688.31,688.32,38172.0,spy,688.4817214069262,688.5216135153596,688.4811535575811,-0.02483753623278062,0.0026693373493050705,-0.027506873582085693,41.450777202073695,688.5775500383377
2025-10-29 17:23:00,688.33,688.365,688.185,688.31,68886.0,spy,688.447377125541,688.5023759230542,688.4794505371077,-0.03812004708015593,-0.0054885395365871295,-0.0326315075435688,43.956043956043,688.5769820741482
2025-10-29 17:24:00,688.31,688.38,688.22,688.22,38975.0,spy,688.4019017004329,688.4767053845947,688.4768689397235,-0.05527164336149326,-0.015445160301568357,-0.03982648305992491,41.66666666666765,688.5766469936249
2025-10-29 17:25:00,688.21,688.21,687.945,687.975,106120.0,spy,688.3165213603463,688.431095804177,688.4718752189303,-0.08762378696235373,-0.029880885633725436,-0.0577429013286283,28.761061946899616,688.5750493916285
2025-10-29 17:26:00,687.975,687.975,687.76,687.83,76913.0,spy,688.2192170882771,688.3764507310699,688.4654884008315,-0.12353929790936036,-0.04861256808885242,-0.07492672982050794,17.71329579904392,688.5734894484068
2025-10-29 17:27:00,687.82,687.869,687.74,687.839,104653.0,spy,688.1431736706218,688.3275915736999,688.4592546854004,-0.14955242702274063,-0.06880053987563006,-0.08075188714711057,16.270051119333175,688.5712630817409
2025-10-29 17:28:00,687.84,687.91,687.765,687.86,97035.0,spy,688.0865389364974,688.2850832488181,688.4532919522123,-0.16655356889759787,-0.08835114568002363,-0.07820242321757424,15.92920353982025,688.5692892557022
2025-10-29 17:29:00,687.87,687.95,687.82,687.93,101264.0,spy,688.0552311491979,688.2528029534709,688.4480850671157,-0.17239145989469762,-0.10515920852295843,-0.06723225137173919,18.454935622312945,688.5673963655528
2025-10-29 17:30:00,687.89,687.92,687.74,687.74,87279.0,spy,687.9921849193584,688.2061845031553,688.4410394445574,-0.19015742623264487,-0.12215885206489573,-0.06799857416774914,8.064516129026345,688.5655302925835
2025-10-29 17:31:00,687.74,687.8,687.67,687.69,66264.0,spy,687.9317479354867,688.1592586392321,688.4335664152584,-0.20589819842064117,-0.1389067213360448,-0.06699147708459635,8.583690987118601,688.5639721582743
2025-10-29 17:32:00,687.6801,687.78,687.62,687.75,59687.0,spy,687.8953983483893,688.1220533083928,688.4267647593852,-0.2110979692413366,-0.15334497091710317,-0.057752998324233445,14.28571428570558,688.5625680598182
2025-10-29 17:33:00,687.74,687.765,687.63,687.66,62554.0,spy,687.8483186787115,688.0800484621752,688.4191352592918,-0.21994567607532645,-0.16666511194874783,-0.05328056412657861,13.724481043050872,688.5610466014101
2025-10-29 17:34:00,687.67,687.87,687.66,687.83,125858.0,spy,687.8446549429692,688.0573167837956,688.4132732169109,-0.2108098831266716,-0.1754940661843326,-0.035315816942338984,25.3846153846129,688.5583547763903
2025-10-29 17:35:00,687.83,687.965,687.83,687.94,148243.0,spy,687.8637239543755,688.0466516216323,688.408564030673,-0.19247488998314566,-0.17889023094409523,-0.013584659039050428,33.70098039215752,688.555717798726
2025-10-29 17:36:00,687.95,688.0,687.905,687.95,71117.0,spy,687.8809791635005,688.0378651105749,688.4040012044971,-0.17511870002749674,-0.17813592476077553,0.003017224733278784,35.43307086614004,688.5545384675524
2025-10-29 17:37:00,687.955,687.98,687.87,687.97,84340.0,spy,687.8987833308004,688.031695555068,688.3996827845519,-0.15792944920724494,-0.17409462965006942,0.016165180442824473,36.718750000000554,688.5531188645037
2025-10-29 17:38:00,687.965,687.98,687.885,687.94,56166.0,spy,687.9070266646404,688.0233595955164,688.3951088264968,-0.14505548404383717,-0.16828680052882297,0.023231316484985803,38.52459016393367,688.5521694362322
2025-10-29 17:39:00,687.91,688.03,687.9,687.95,38054.0,spy,687.9156213317124,688.0166905413785,688.3906798829496,-0.13251826935402278,-0.16113309429386294,0.02861482493984016,48.73096446700595,688.5515538183283
2025-10-29 17:40:00,687.95,688.0,687.85,687.98,68593.0,spy,687.9284970653699,688.0133550376167,688.3865935159552,-0.11879232315129684,-0.15266494006534972,0.03387261691405288,58.620689655173315,688.5504162101101
2025-10-29 17:41:00,687.98,688.065,687.9,688.01,57992.0,spy,687.944797652296,688.013050034197,688.3828463167914,-0.10429145563466591,-0.14299024317921297,0.03869878754454706,59.595959595958824,688.5495340428587
2025-10-29 17:42:00,688.01,688.115,687.9916,688.1,70222.0,spy,687.9758381218368,688.0209545765427,688.3800319255796,-0.08456238329961252,-0.1313046712032929,0.046742287903680374,62.50000000000296,688.5486168640326
2025-10-29 17:43:00,688.11,688.16,688.069,688.14,45662.0,spy,688.0086704974694,688.0317768877661,688.3776435482107,-0.06495057582003483,-0.11803385212664129,0.05308327630660646,61.29032258064911,688.548089426039
2025-10-29 17:44:00,688.13,688.16,688.1,688.13,44689.0,spy,688.0329363979756,688.0407062616056,688.3751794333032,-0.04964274288511206,-0.10435563027833544,0.054712887393223386,76.00000000000304,688.547582970798
2025-10-29 17:45:00,688.11,688.11,687.89,687.92,75869.0,spy,688.0103491183805,688.029732965096,688.3706502847132,-0.05383583397156144,-0.09425167101698065,0.040415837045419206,62.63736263735783,688.5464044313735
2025-10-29 17:46:00,687.93,688.14,687.93,688.13,60300.0,spy,688.0342792947044,688.0388481500872,688.368255754517,-0.039755368766122956,-0.08335241056680912,0.04359704180068616,67.92452830188557,688.5456231770771
2025-10-29 17:47:00,688.14,688.22,688.14,688.2,55716.0,spy,688.0674234357637,688.0534983182611,688.366581567905,-0.022686567038022076,-0.07121924186105172,0.04853267482302964,75.96153846154024,688.5450838652182
2025-10-29 17:48:00,688.19,688.285,688.175,688.27,57560.0,spy,688.107938748611,688.0731802893282,688.365620557279,-0.003470992270536044,-0.057669591942948586,0.05419859967241254,73.40425531914727,688.5446162232718
2025-10-29 17:49:00,688.28,688.32,688.24,688.27,75327.0,spy,688.1403509988888,688.0910729902984,688.364669108948,0.01162350069284912,-0.043810973415789045,0.055434474108638165,69.87951807228652,688.5440738872746
2025-10-29 17:50:00,688.275,688.32,688.17,688.22,57700.0,spy,688.1562807991111,688.102793627544,688.3632296153266,0.019328604858515064,-0.031183057760928227,0.05051166261944329,65.51724137931124,688.5435980244359
2025-10-29 17:51:00,688.21,688.41,688.21,688.41,54575.0,spy,688.2070246392889,688.1307214795854,688.3636949922886,0.04030179353685526,-0.01688608750137153,0.057187881038226786,71.15384615384636,688.5433052355173
2025-10-29 17:52:00,688.4,688.54,688.4,688.505,162611.0,spy,688.2666197114311,688.1647467996231,688.3651010122659,0.06385284684859016,-0.0007383006313791907,0.06459114747996936,75.56561085972804,688.5430378910416
2025-10-29 17:53:00,688.5,688.5,688.36,688.38,90398.0,spy,688.2892957691449,688.1843152723847,688.3652492609001,0.07160534905187887,0.013730429305272423,0.057874919746606454,67.62295081967133,688.5427259037459
2025-10-29 17:54:00,688.37,688.38,688.225,688.26,78549.0,spy,688.283436615316,688.1911957021679,688.3642020045728,0.06729058184305359,0.024442459812828655,0.042848122030224936,60.68702290076276,688.5421953111684
2025-10-29 17:55:00,688.26,688.3,688.1848,688.1848,103223.0,spy,688.2637092922528,688.1906142746981,688.36241691,0.05714436158712033,0.03098284016768699,0.02616152141943334,56.44923258559655,688.5413233680888
2025-10-29 17:56:00,688.1848,688.1848,687.8744,687.89,81728.0,spy,688.1889674338023,688.163285704271,688.3577162442289,0.025027016810099667,0.029791675496169526,-0.004764658686069859,43.26923076922937,688.5401177957112
2025-10-29 17:57:00,687.9,688.03,687.895,688.0,91773.0,spy,688.1511739470419,688.1484415493372,688.3541568786147,0.008353575553883275,0.025504055507712276,-0.017150479953829,45.705521472393045,688.5387507264581
2025-10-29 17:58:00,688.01,688.23,688.01,688.14,73361.0,spy,688.1489391576335,688.1476741357611,688.3520259643997,0.006363231828458993,0.02167589077186162,-0.015312658943402627,50.28409090909065,688.5379553940992
2025-10-29 17:59:00,688.13,688.17,688.0,688.1699,52337.0,spy,688.1531313261069,688.1496946688737,688.350213765749,0.007116515441452975,0.01876401570577989,-0.011647500264326916,57.90872840053271,688.537371484668
2025-10-29 18:00:00,688.11,688.94,687.91,688.485,338776.0,spy,688.2195050608855,688.1801769717034,688.3515549223088,0.032761777355403865,0.021563568035704687,0.011198209319699177,60.534124629081,688.5365565885327
2025-10-29 18:01:00,688.54,688.61,688.13,688.46,213189.0,spy,688.2676040487084,688.2056154288213,688.3526339778082,0.050486563443541854,0.027348167117272122,0.023138396326269732,57.92682926829302,688.5358026693436
2025-10-29 18:02:00,688.49,688.66,688.23,688.23,205610.0,spy,688.2600832389668,688.2078322080193,688.3514137392231,0.045450580311012345,0.030968649756020167,0.014481930554992178,48.88888888888987,688.5349421578991
2025-10-29 18:03:00,688.23,688.23,687.51,687.78,336644.0,spy,688.1640665911734,688.1689383709266,688.3457280303751,0.005089618251986394,0.025792843455213415,-0.02070322520322702,39.1111111111109,688.5289675329632
2025-10-29 18:04:00,687.8,688.11,687.69,688.02,288043.0,spy,688.1352532729388,688.1553985190242,688.342486955446,-0.007444920321404425,0.01914529069988985,-0.026590211021294274,45.901639344261454,688.5246666585228
2025-10-29 18:05:00,688.02,688.03,687.33,687.72,301245.0,spy,688.0522026183511,688.1158168354765,688.3362930553918,-0.04111220928552939,0.007093790702806003,-0.04820599998833539,36.47058823529564,688.5183658109145
2025-10-29 18:06:00,687.73,688.09,687.69,687.96,138614.0,spy,688.0337620946809,688.101651668615,688.3325488458854,-0.04787590053331314,-0.003900147544417827,-0.04397575298889531,39.88868274582655,688.5162631087272
2025-10-29 18:07:00,687.97,688.12,687.93,688.02,102692.0,spy,688.0310096757448,688.09422878965,688.3294389071204,-0.047843169738371216,-0.012688751983208506,-0.03515441775516271,43.155893536121404,688.5149972160108
2025-10-29 18:08:00,688.04,688.52,687.93,688.21,151165.0,spy,688.0668077405959,688.1047534451363,688.3282504602835,-0.032115609488982955,-0.016574123484363396,-0.015541486004619558,49.07407407407493,688.5138862373087
2025-10-29 18:09:00,688.21,688.29,688.025,688.24,103944.0,spy,688.1014461924767,688.1170485864876,688.3273723462509,-0.017034294655445592,-0.016666157718579835,-0.00036813693686575666,51.039626337200794,688.5130367468812
2025-10-29 18:10:00,688.26,688.27,687.96,688.23,69947.0,spy,688.1271569539814,688.1273168968069,688.3264034671837,-0.005822047482183734,-0.014497335671300616,0.008675288189116882,57.17299578059138,688.512412620112
2025-10-29 18:11:00,688.23,688.35,688.055,688.335,57394.0,spy,688.1687255631851,688.1461971789153,688.3264890048237,0.011404893151961915,-0.00931688990664811,0.020721783058610027,57.082452431290385,688.5120348092528
2025-10-29 18:12:00,688.315,688.36,687.83,687.87,223589.0,spy,688.1089804505482,688.1210883444684,688.3219468256713,-0.012322203424105282,-0.009917952610139546,-0.002404250813965737,44.98141263940565,688.5093246872408
2025-10-29 18:13:00,687.86,688.02,687.73,687.76,99888.0,spy,688.0391843604385,688.0882621313349,688.3163553149681,-0.03954631380804585,-0.015843624849720808,-0.023702688958325044,42.601350131764505,688.5076735511308
2025-10-29 18:14:00,687.75,687.87,687.545,687.61,168138.0,spy,687.9533474883509,688.044783755759,688.3093269038739,-0.072390886743392,-0.027153077228455048,-0.04523780951493696,33.205374280230444,688.5042472529824
