datetime,open,high,low,close,volume,ticker
2025-10-30 15:56:00,683.79,684.03,683.76,683.82,194576.0,spy
2025-10-30 15:57:00,683.79,683.85,683.56,683.57,101448.0,spy
2025-10-30 15:58:00,683.56,683.76,683.305,683.39,99501.0,spy
2025-10-30 15:59:00,683.39,683.48,683.34,683.38,74194.0,spy
2025-10-30 16:00:00,683.4,683.46,683.22,683.38,102826.0,spy
2025-10-30 16:01:00,683.3798,683.5,683.25,683.335,81615.0,spy
2025-10-30 16:02:00,683.34,683.4698,683.255,683.45,80973.0,spy
2025-10-30 16:03:00,683.45,683.68,683.3105,683.62,102068.0,spy
2025-10-30 16:04:00,683.59,684.185,683.58,684.115,156681.0,spy
2025-10-30 16:05:00,684.13,684.27,683.98,684.225,80468.0,spy
2025-10-30 16:06:00,684.22,684.44,684.155,684.25,118378.0,spy
2025-10-30 16:07:00,684.25,684.64,684.25,684.53,96221.0,spy
2025-10-30 16:08:00,684.53,684.67,684.45,684.57,131035.0,spy
2025-10-30 16:09:00,684.58,684.8001,684.56,684.77,86960.0,spy
2025-10-30 16:10:00,684.77,684.87,684.585,684.63,89769.0,spy
2025-10-30 16:11:00,684.64,684.9,684.63,684.74,112113.0,spy
2025-10-30 16:12:00,684.76,684.965,684.695,684.95,121141.0,spy
2025-10-30 16:13:00,684.96,685.09,684.65,685.02,97808.0,spy
2025-10-30 16:14:00,685.07,685.14,685.03,685.06,52586.0,spy
2025-10-30 16:15:00,685.08,685.1,684.95,684.95,57279.0,spy
2025-10-30 16:16:00,684.97,685.08,684.79,685.04,101872.0,spy
2025-10-30 16:17:00,685.045,685.095,684.86,684.8901,66467.0,spy
2025-10-30 16:18:00,684.9,685.02,684.86,684.88,33606.0,spy
2025-10-30 16:19:00,684.875,685.075,684.79,684.9013,92462.0,spy
2025-10-30 16:20:00,684.9,685.04,684.85,684.95,56644.0,spy
2025-10-30 16:21:00,684.95,684.96,684.67,684.8793,86812.0,spy
2025-10-30 16:22:00,684.85,684.88,684.73,684.8,46047.0,spy
2025-10-30 16:23:00,684.7901,684.82,684.525,684.67,119279.0,spy
2025-10-30 16:24:00,684.675,685.03,684.66,685.025,65836.0,spy
2025-10-30 16:25:00,685.04,685.08,684.74,684.885,68140.0,spy
2025-10-30 16:26:00,684.87,684.97,684.83,684.96,53271.0,spy
2025-10-30 16:27:00,684.97,685.09,684.895,685.07,69989.0,spy
2025-10-30 16:28:00,685.09,685.15,685.06,685.105,54023.0,spy
2025-10-30 16:29:00,685.1,685.135,684.89,684.93,60419.0,spy
2025-10-30 16:30:00,684.95,684.95,684.48,684.55,146066.0,spy
2025-10-30 16:31:00,684.57,684.61,684.43,684.54,106566.0,spy
2025-10-30 16:32:00,684.56,684.61,684.47,684.59,53251.0,spy
2025-10-30 16:33:00,684.61,684.62,684.27,684.2701,78256.0,spy
2025-10-30 16:34:00,684.27,684.27,683.98,684.0,82744.0,spy
2025-10-30 16:35:00,684.0,684.0985,683.71,683.86,107784.0,spy
2025-10-30 16:36:00,683.8456,683.97,683.58,683.89,146452.0,spy
2025-10-30 16:37:00,683.89,684.07,683.74,683.87,121986.0,spy
2025-10-30 16:38:00,683.87,683.925,683.68,683.89,59035.0,spy
2025-10-30 16:39:00,683.88,684.03,683.76,683.98,89315.0,spy
2025-10-30 16:40:00,684.0,684.02,683.7,683.825,101792.0,spy
2025-10-30 16:41:00,683.82,684.1499,683.78,684.08,95979.0,spy
2025-10-30 16:42:00,684.0844,684.17,683.93,684.03,133164.0,spy
2025-10-30 16:43:00,684.03,684.16,683.83,683.96,82101.0,spy
2025-10-30 16:44:00,683.97,684.3499,683.96,684.28,78018.0,spy
2025-10-30 16:45:00,684.28,684.5099,684.19,684.45,141581.0,spy
2025-10-30 16:46:00,684.445,684.49,684.35,684.47,75785.0,spy
2025-10-30 16:47:00,684.46,684.48,684.22,684.34,61544.0,spy
2025-10-30 16:48:00,684.34,684.37,684.12,684.2,58723.0,spy
2025-10-30 16:49:00,684.21,684.3599,684.14,684.34,39471.0,spy
2025-10-30 16:50:00,684.36,684.51,684.28,684.39,62401.0,spy
2025-10-30 16:51:00,684.37,684.4,684.14,684.19,65659.0,spy
2025-10-30 16:52:00,684.19,684.21,683.99,684.04,99215.0,spy
2025-10-30 16:53:00,684.06,684.27,684.0,684.2644,54328.0,spy
2025-10-30 16:54:00,684.28,684.39,684.23,684.31,67712.0,spy
2025-10-30 16:55:00,684.32,684.51,684.28,684.465,67380.0,spy
2025-10-30 16:56:00,684.47,684.63,684.4631,684.5992,68482.0,spy
2025-10-30 16:57:00,684.5903,684.64,684.29,684.37,86695.0,spy
2025-10-30 16:58:00,684.36,684.48,684.3344,684.42,64395.0,spy
2025-10-30 16:59:00,684.43,684.49,684.39,684.44,22398.0,spy
2025-10-30 17:00:00,684.42,684.42,684.0,684.09,90047.0,spy
2025-10-30 17:01:00,684.0813,684.12,683.982,684.11,66930.0,spy
2025-10-30 17:02:00,684.1,684.1,683.84,683.87,66604.0,spy
2025-10-30 17:03:00,683.85,683.95,683.745,683.84,73200.0,spy
2025-10-30 17:04:00,683.86,683.94,683.8001,683.875,62069.0,spy
2025-10-30 17:05:00,683.85,683.85,683.28,683.345,137229.0,spy
2025-10-30 17:06:00,683.2993,683.4,683.1,683.25,153658.0,spy
2025-10-30 17:07:00,683.24,683.545,683.22,683.465,98233.0,spy
2025-10-30 17:08:00,683.46,683.63,683.42,683.4944,60916.0,spy
2025-10-30 17:09:00,683.47,683.62,683.43,683.52,56982.0,spy
2025-10-30 17:10:00,683.51,683.51,683.28,683.42,74326.0,spy
2025-10-30 17:11:00,683.41,683.4542,683.18,683.29,58769.0,spy
2025-10-30 17:12:00,683.28,683.29,683.11,683.1698,92738.0,spy
2025-10-30 17:13:00,683.16,683.45,683.07,683.4,115798.0,spy
2025-10-30 17:14:00,683.39,683.6,683.31,683.37,98624.0,spy
2025-10-30 17:15:00,683.37,683.53,683.345,683.41,59386.0,spy
2025-10-30 17:16:00,683.42,683.55,683.29,683.52,57802.0,spy
2025-10-30 17:17:00,683.52,683.72,683.49,683.6,105532.0,spy
2025-10-30 17:18:00,683.6,683.77,683.57,683.66,65701.0,spy
2025-10-30 17:19:00,683.64,683.72,683.6014,683.65,45755.0,spy
2025-10-30 17:20:00,683.63,683.75,683.32,683.38,94809.0,spy
2025-10-30 17:21:00,683.38,683.49,683.2799,683.42,73596.0,spy
2025-10-30 17:22:00,683.43,683.8973,683.43,683.87,131225.0,spy
2025-10-30 17:23:00,683.85,684.0199,683.785,683.91,72647.0,spy
2025-10-30 17:24:00,683.92,684.13,683.86,684.08,70681.0,spy
2025-10-30 17:25:00,684.085,684.35,684.08,684.27,81630.0,spy
2025-10-30 17:26:00,684.28,684.48,684.26,684.37,88154.0,spy
2025-10-30 17:27:00,684.39,684.6,684.36,684.551,115743.0,spy
2025-10-30 17:28:00,684.57,684.58,684.45,684.56,57158.0,spy
2025-10-30 17:29:00,684.56,684.61,684.36,684.4,91205.0,spy
2025-10-30 17:30:00,684.4,684.41,683.99,684.04,181824.0,spy
2025-10-30 17:31:00,684.03,684.105,683.92,683.94,82458.0,spy
2025-10-30 17:32:00,683.94,684.16,683.9301,684.14,55323.0,spy
2025-10-30 17:33:00,684.14,684.17,684.01,684.035,62478.0,spy
2025-10-30 17:34:00,684.02,684.16,683.99,684.08,58830.0,spy
2025-10-30 17:35:00,684.06,684.08,683.65,683.7,94539.0,spy
2025-10-30 17:36:00,683.71,683.85,683.64,683.68,102622.0,spy
2025-10-30 17:37:00,683.69,683.8,683.6,683.65,63178.0,spy
2025-10-30 17:38:00,683.67,683.91,683.64,683.845,57698.0,spy
2025-10-30 17:39:00,683.85,684.03,683.8,683.97,90397.0,spy
2025-10-30 17:40:00,683.97,684.0,683.74,683.76,74074.0,spy
2025-10-30 17:41:00,683.75,683.8407,683.73,683.73,60117.0,spy
2025-10-30 17:42:00,683.74,683.788,683.63,683.7,114317.0,spy
2025-10-30 17:43:00,683.7,683.98,683.68,683.83,102956.0,spy
2025-10-30 17:44:00,683.83,684.0101,683.73,683.98,66276.0,spy
2025-10-30 17:45:00,684.0,684.176,683.98,684.155,103263.0,spy
2025-10-30 17:46:00,684.15,684.43,684.07,684.4,65939.0,spy
2025-10-30 17:47:00,684.39,684.51,684.34,684.39,87720.0,spy
2025-10-30 17:48:00,684.39,684.51,684.35,684.44,36008.0,spy
2025-10-30 17:49:00,684.45,684.545,684.41,684.54,49234.0,spy
2025-10-30 17:50:00,684.54,684.605,684.11,684.24,118380.0,spy
2025-10-30 17:51:00,684.24,684.445,684.16,684.33,127955.0,spy
2025-10-30 17:52:00,684.32,684.55,684.2956,684.51,50462.0,spy
2025-10-30 17:53:00,684.5,684.64,684.4301,684.55,57964.0,spy
2025-10-30 17:54:00,684.56,684.59,684.41,684.48,37057.0,spy
2025-10-30 17:55:00,684.47,684.49,684.32,684.335,53751.0,spy
2025-10-30 17:56:00,684.33,684.37,684.19,684.32,47652.0,spy
2025-10-30 17:57:00,684.34,684.52,684.33,684.36,49688.0,spy
2025-10-30 17:58:00,684.35,684.36,684.1485,684.1485,44559.0,spy
2025-10-30 17:59:00,684.14,684.41,684.14,684.3984,64544.0,spy
2025-10-30 18:00:00,684.395,684.395,684.2153,684.26,71871.0,spy
2025-10-30 18:01:00,684.27,684.37,684.15,684.25,86917.0,spy
2025-10-30 18:02:00,684.23,684.295,684.0,684.01,134377.0,spy
2025-10-30 18:03:00,684.0,684.12,684.0,684.04,57926.0,spy
2025-10-30 18:04:00,684.045,684.05,683.82,683.88,161486.0,spy
2025-10-30 18:05:00,683.89,683.93,683.7299,683.76,360003.0,spy
2025-10-30 18:06:00,683.76,683.7798,683.445,683.49,190810.0,spy
2025-10-30 18:07:00,683.49,683.575,683.25,683.26,163233.0,spy
2025-10-30 18:08:00,683.2501,683.4377,683.14,683.3999,181953.0,spy
2025-10-30 18:09:00,683.4,683.5998,683.4,683.51,116164.0,spy
2025-10-30 18:10:00,683.51,683.53,683.385,683.3999,102676.0,spy
2025-10-30 18:11:00,683.38,683.53,683.27,683.46,86211.0,spy
2025-10-30 18:12:00,683.46,683.6199,683.44,683.49,102104.0,spy
2025-10-30 18:13:00,683.47,683.47,683.22,683.31,101907.0,spy
2025-10-30 18:14:00,683.32,683.32,682.87,682.9516,169293.0,spy
2025-10-30 18:15:00,682.94,682.96,682.59,682.6785,176766.0,spy
2025-10-30 18:16:00,682.675,682.8199,682.54,682.66,131696.0,spy
2025-10-30 18:17:00,682.68,683.08,682.67,683.06,143969.0,spy
2025-10-30 18:18:00,683.07,683.11,682.85,682.915,79471.0,spy
2025-10-30 18:19:00,682.91,683.0,682.84,682.98,99152.0,spy
2025-10-30 18:20:00,682.98,683.26,682.8409,682.93,179558.0,spy
2025-10-30 18:21:00,682.94,683.01,682.58,682.72,139632.0,spy
2025-10-30 18:22:00,682.715,682.96,682.705,682.935,164447.0,spy
2025-10-30 18:23:00,682.94,682.995,682.83,682.89,63924.0,spy
2025-10-30 18:24:00,682.89,683.01,682.74,682.79,302989.0,spy
2025-10-30 18:25:00,682.78,682.85,682.625,682.85,70556.0,spy
2025-10-30 18:26:00,682.86,683.0,682.77,682.83,59059.0,spy
2025-10-30 18:27:00,682.81,683.08,682.81,683.0,61820.0,spy
2025-10-30 18:28:00,682.99,683.02,682.79,682.81,55118.0,spy
2025-10-30 18:29:00,682.8,682.95,682.78,682.94,77261.0,spy
2025-10-30 18:30:00,682.93,683.49,682.93,683.44,158634.0,spy
2025-10-30 18:31:00,683.44,683.46,683.18,683.33,129594.0,spy
2025-10-30 18:32:00,683.34,683.36,683.01,683.0501,99182.0,spy
2025-10-30 18:33:00,683.06,683.09,682.89,683.02,122484.0,spy
2025-10-30 18:34:00,683.03,683.19,682.92,682.94,102024.0,spy
2025-10-30 18:35:00,682.95,682.975,682.79,682.9,90468.0,spy
2025-10-30 18:36:00,682.92,682.99,682.79,682.84,237314.0,spy
2025-10-30 18:37:00,682.85,682.9,682.48,682.53,157952.0,spy
2025-10-30 18:38:00,682.52,682.6,682.44,682.49,86880.0,spy
2025-10-30 18:39:00,682.47,682.52,682.28,682.395,115154.0,spy
2025-10-30 18:40:00,682.42,682.435,682.24,682.35,125003.0,spy
2025-10-30 18:41:00,682.35,682.37,682.165,682.28,146517.0,spy
2025-10-30 18:42:00,682.32,682.58,682.3,682.52,199290.0,spy
2025-10-30 18:43:00,682.54,682.6,682.4,682.46,142601.0,spy
2025-10-30 18:44:00,682.46,682.51,682.383,682.47,45164.0,spy
2025-10-30 18:45:00,682.48,682.86,682.41,682.59,143613.0,spy
2025-10-30 18:46:00,682.59,682.69,682.5,682.585,87322.0,spy
2025-10-30 18:47:00,682.57,683.03,682.56,682.98,145278.0,spy
2025-10-30 18:48:00,682.98,683.115,682.96,683.02,94249.0,spy
2025-10-30 18:49:00,683.01,683.02,682.74,682.8,71030.0,spy
2025-10-30 18:50:00,682.77,682.77,682.49,682.6,94219.0,spy
2025-10-30 18:51:00,682.59,682.66,682.47,682.605,65870.0,spy
2025-10-30 18:52:00,682.61,682.83,682.55,682.81,96077.0,spy
2025-10-30 18:53:00,682.8,682.84,682.62,682.66,67562.0,spy
2025-10-30 18:54:00,682.66,682.96,682.64,682.9299,122881.0,spy
2025-10-30 18:55:00,682.92,683.01,682.73,682.81,153975.0,spy
2025-10-30 18:56:00,682.825,682.95,682.6,682.685,120387.0,spy
2025-10-30 18:57:00,682.68,682.685,682.3,682.3,156732.0,spy
2025-10-30 18:58:00,682.295,682.455,682.21,682.41,113050.0,spy
2025-10-30 18:59:00,682.41,682.49,682.34,682.37,74867.0,spy
2025-10-30 19:00:00,682.36,682.43,682.25,682.29,117293.0,spy
2025-10-30 19:01:00,682.275,682.28,681.87,682.0,294227.0,spy
2025-10-30 19:02:00,682.04,682.21,681.95,682.175,304194.0,spy
2025-10-30 19:03:00,682.175,682.22,682.03,682.16,120520.0,spy
2025-10-30 19:04:00,682.17,682.175,681.99,682.0,91638.0,spy
2025-10-30 19:05:00,682.0,682.02,681.81,681.88,128688.0,spy
2025-10-30 19:06:00,681.86,681.875,681.62,681.76,237575.0,spy
2025-10-30 19:07:00,681.769,681.97,681.75,681.97,152739.0,spy
2025-10-30 19:08:00,681.98,682.11,681.81,681.96,264184.0,spy
2025-10-30 19:09:00,681.955,682.16,681.955,682.04,90062.0,spy
2025-10-30 19:10:00,682.02,682.02,681.73,681.825,180171.0,spy
2025-10-30 19:11:00,681.83,681.94,681.71,681.72,242922.0,spy
2025-10-30 19:12:00,681.71,682.02,681.71,681.99,111724.0,spy
2025-10-30 19:13:00,681.975,682.0,681.76,681.81,94633.0,spy
2025-10-30 19:14:00,681.79,681.8,681.66,681.6902,101337.0,spy
2025-10-30 19:15:00,681.7,681.815,681.65,681.695,109451.0,spy
2025-10-30 19:16:00,681.67,681.67,681.35,681.5,252236.0,spy
2025-10-30 19:17:00,681.5,681.504275,681.165,681.26,263268.0,spy
2025-10-30 19:18:00,681.27,681.64,681.27,681.64,239333.0,spy
2025-10-30 19:19:00,681.65,681.74,681.52,681.7,252658.0,spy
2025-10-30 19:20:00,681.67,681.67,681.295,681.305,186014.0,spy
2025-10-30 19:21:00,681.3,681.34,680.66,680.71,260772.0,spy
2025-10-30 19:22:00,680.7,680.725,680.34,680.47,299303.0,spy
2025-10-30 19:23:00,680.51,680.815,680.49,680.71,301480.0,spy
2025-10-30 19:24:00,680.7,681.02,680.6901,681.0,205073.0,spy
2025-10-30 19:25:00,681.02,681.19,680.95,681.17,193419.0,spy
2025-10-30 19:26:00,681.17,681.455,681.14,681.15,192200.0,spy
2025-10-30 19:27:00,681.15,681.405,681.02,681.31,140054.0,spy
2025-10-30 19:28:00,681.32,681.39,681.245,681.31,114472.0,spy
2025-10-30 19:29:00,681.32,681.42,681.24,681.28,130509.0,spy
2025-10-30 19:30:00,681.29,681.77,681.26,681.675,239992.0,spy
2025-10-30 19:31:00,681.68,681.77,681.41,681.49,254963.0,spy
2025-10-30 19:32:00,681.49,681.7699,681.49,681.74,182778.0,spy
2025-10-30 19:33:00,681.74,681.985,681.72,681.73,350325.0,spy
2025-10-30 19:34:00,681.745,681.75,681.32,681.41,223580.0,spy
2025-10-30 19:35:00,681.44,681.44,681.18,681.21,573987.0,spy
2025-10-30 19:36:00,681.2199,681.34,681.1615,681.21,151296.0,spy
2025-10-30 19:37:00,681.21,681.38,681.09,681.19,182849.0,spy
2025-10-30 19:38:00,681.2,681.23,680.952,681.03,260610.0,spy
2025-10-30 19:39:00,681.035,681.11,680.76,680.8344,180284.0,spy
2025-10-30 19:40:00,680.8399,680.86,680.56,680.74,221218.0,spy
2025-10-30 19:41:00,680.77,681.1,680.75,680.92,241603.0,spy
2025-10-30 19:42:00,680.94,680.94,680.7,680.71,202518.0,spy
2025-10-30 19:43:00,680.72,680.99,680.6399,680.815,252965.0,spy
2025-10-30 19:44:00,680.815,680.85,680.63,680.66,226007.0,spy
2025-10-30 19:45:00,680.66,680.83,680.63,680.72,285855.0,spy
2025-10-30 19:46:00,680.72,680.74,680.43,680.43,271329.0,spy
2025-10-30 19:47:00,680.42,680.46,680.16,680.19,299031.0,spy
2025-10-30 19:48:00,680.19,680.74,680.19,680.7294,428314.0,spy
2025-10-30 19:49:00,680.72,680.82,680.55,680.62,347484.0,spy
2025-10-30 19:50:00,680.63,681.175,680.41,680.745,854682.0,spy
2025-10-30 19:51:00,680.75,680.99,680.52,680.88,733339.0,spy
2025-10-30 19:52:00,680.89,681.04,680.645,680.7,345118.0,spy
2025-10-30 19:53:00,680.72,680.76,680.49,680.605,431697.0,spy
2025-10-30 19:54:00,680.61,680.87,680.35,680.42,403246.0,spy
2025-10-30 19:55:00,680.42,680.45,680.13,680.235,747289.0,spy
2025-10-30 19:56:00,680.23,680.38,680.13,680.18,425854.0,spy
2025-10-30 19:57:00,680.19,680.26,680.0201,680.06,482216.0,spy
2025-10-30 19:58:00,680.07,680.2,679.97,680.06,871363.0,spy
2025-10-30 19:59:00,680.06,680.39,679.86,679.95,2849281.0,spy
2025-10-30 20:00:00,680.0,680.7,679.72,680.46,576500.0,spy
2025-10-30 20:01:00,680.69,682.29,680.28,681.69,578456.0,spy
2025-10-30 20:02:00,681.82,682.1,681.5,681.76,144446.0,spy
2025-10-30 20:03:00,681.94,682.12,681.69,682.05,41159.0,spy
2025-10-30 20:04:00,681.96,682.12,681.83,682.08,40109.0,spy
2025-10-30 20:05:00,682.0517,682.09,681.8,681.97,89856.0,spy
2025-10-30 20:06:00,682.0,682.13,681.92,682.09,86453.0,spy
2025-10-30 20:07:00,682.09,682.12,681.68,681.75,40254.0,spy
2025-10-30 20:08:00,681.75,681.75,681.55,681.67,27766.0,spy
2025-10-30 20:09:00,681.66,681.7,681.51,681.68,19086.0,spy
2025-10-30 20:10:00,681.66,681.77,681.59,681.73,15034.0,spy
2025-10-30 20:11:00,681.68,681.8,681.65,681.73,16912.0,spy
2025-10-30 20:12:00,681.84,682.2,681.83,682.08,328629.0,spy
2025-10-30 20:13:00,682.04,682.11,681.91,682.019,3511877.0,spy
2025-10-30 20:14:00,681.98,683.1398,681.83,682.03,24963.0,spy
2025-10-30 20:15:00,682.09,682.1,681.95,682.07,7497.0,spy
2025-10-30 20:16:00,682.09,682.4,682.05,682.4,56517.0,spy
2025-10-30 20:17:00,682.43,682.57,682.38,682.51,46921.0,spy
2025-10-30 20:18:00,682.53,682.53,682.4101,682.46,9197.0,spy
2025-10-30 20:19:00,682.42,682.67,682.37,682.5301,28660.0,spy
2025-10-30 20:20:00,682.51,682.52,682.35,682.44,10478.0,spy
2025-10-30 20:21:00,682.41,682.51,682.28,682.51,144754.0,spy
2025-10-30 20:22:00,682.5,682.5,682.33,682.37,27640.0,spy
2025-10-30 20:23:00,682.37,682.39,682.32,682.35,12608.0,spy
2025-10-30 20:24:00,682.4,682.43,682.2188,682.2188,3894.0,spy
2025-10-30 20:25:00,682.23,682.26,682.11,682.21,38614.0,spy
2025-10-30 20:26:00,682.25,682.42,682.2,682.4,152676.0,spy
2025-10-30 20:27:00,682.32,682.37,682.2,682.25,6231.0,spy
2025-10-30 20:28:00,682.33,682.36,682.23,682.24,8037.0,spy
2025-10-30 20:29:00,682.3,682.3582,682.26,682.3582,9809.0,spy
2025-10-30 20:30:00,682.31,682.42,680.0,680.81,202046.0,spy
2025-10-30 20:31:00,680.93,681.92,680.86,681.87,65638.0,spy
2025-10-30 20:32:00,681.84,682.52,681.51,682.27,91591.0,spy
2025-10-30 20:33:00,682.29,682.63,682.07,682.23,171862.0,spy
2025-10-30 20:34:00,682.24,682.33,681.94,682.18,17461.0,spy
2025-10-30 20:35:00,682.1801,682.6,682.1801,682.42,19650.0,spy
2025-10-30 20:36:00,682.44,682.56,682.38,682.5,14799.0,spy
2025-10-30 20:37:00,682.52,683.1,682.48,683.01,14748.0,spy
2025-10-30 20:38:00,683.05,683.22,682.99,683.11,30598.0,spy
2025-10-30 20:39:00,683.02,683.21,682.85,683.2,10301.0,spy
2025-10-30 20:40:00,683.23,683.41,683.23,683.3,14519.0,spy
2025-10-30 20:41:00,683.32,683.5,683.18,683.435,84255.0,spy
2025-10-30 20:42:00,683.43,683.54,683.32,683.5,13791.0,spy
2025-10-30 20:43:00,683.49,683.64,683.41,683.64,21052.0,spy
2025-10-30 20:44:00,683.6104,684.1,683.6104,683.97,165828.0,spy
2025-10-30 20:45:00,683.97,684.2,683.8903,684.2,33742.0,spy
2025-10-30 20:46:00,684.1975,684.2,683.94,683.97,22391.0,spy
2025-10-30 20:47:00,684.12,684.17,683.72,683.7332,37062.0,spy
2025-10-30 20:48:00,683.85,683.89,683.68,683.75,10849.0,spy
2025-10-30 20:49:00,683.72,683.82,683.59,683.65,14621.0,spy
2025-10-30 20:50:00,683.62,683.95,683.61,683.89,20996.0,spy
2025-10-30 20:51:00,683.94,683.97,683.88,683.92,7264.0,spy
2025-10-30 20:52:00,683.8,683.92,683.78,683.83,24209.0,spy
2025-10-30 20:53:00,683.91,683.93,683.77,683.77,15657.0,spy
2025-10-30 20:54:00,683.77,683.8,683.71,683.73,15470.0,spy
2025-10-30 20:55:00,683.73,683.75,683.63,683.63,16393.0,spy
2025-10-30 20:56:00,683.65,683.94,683.61,683.92,10763.0,spy
2025-10-30 20:57:00,683.94,684.01,683.9,683.93,15445.0,spy
2025-10-30 20:58:00,683.85,683.94,680.02,683.86,684291.0,spy
2025-10-30 20:59:00,683.83,683.98,683.77,683.98,30324.0,spy
2025-10-30 21:00:00,684.0,684.0,683.99,684.0,3220.0,spy
2025-10-30 21:01:00,684.019,684.03,684.0008,684.01,2802.0,spy
2025-10-30 21:02:00,684.0075,684.08,684.0001,684.08,2794.0,spy
2025-10-30 21:03:00,684.1,684.1,684.03,684.06,14119.0,spy
2025-10-30 21:04:00,684.06,684.07,684.0034,684.0034,5186.0,spy
2025-10-30 21:05:00,684.04,684.08,684.0,684.01,5410.0,spy
2025-10-30 21:06:00,684.08,684.1,684.0,684.09,19192.0,spy
2025-10-30 21:07:00,684.09,684.2,684.04,684.17,15821.0,spy
2025-10-30 21:08:00,684.17,684.2,684.11,684.19,19848.0,spy
2025-10-30 21:09:00,684.16,684.19,684.14,684.15,11926.0,spy
2025-10-30 21:10:00,684.17,684.17,684.06,684.09,20947.0,spy
2025-10-30 21:11:00,684.07,684.12,684.07,684.09,13606.0,spy
2025-10-30 21:12:00,684.09,684.12,684.06,684.12,5290.0,spy
2025-10-30 21:13:00,684.1,684.1,684.07,684.09,4208.0,spy
2025-10-30 21:14:00,684.08,684.11,684.06,684.1,12887.0,spy
2025-10-30 21:15:00,684.0614,684.0614,684.0614,684.0614,560.0,spy
2025-10-30 21:16:00,684.1,684.12,684.02,684.08,13826.0,spy
2025-10-30 21:17:00,684.05,684.09,684.04,684.08,2049.0,spy
2025-10-30 21:18:00,684.0697,684.1,684.0641,684.08,9460.0,spy
2025-10-30 21:19:00,684.08,684.14,684.07,684.07,6417.0,spy
2025-10-30 21:20:00,684.1,684.1,684.06,684.06,3901.0,spy
2025-10-30 21:21:00,684.1,684.1,684.03,684.05,3254.0,spy
2025-10-30 21:22:00,684.03,684.08,684.03,684.071,1600.0,spy
2025-10-30 21:23:00,684.08,684.08,684.0101,684.0101,1584.0,spy
2025-10-30 21:24:00,684.04,684.04,684.04,684.04,934.0,spy
2025-10-30 21:25:00,684.05,684.05,684.03,684.03,1973.0,spy
2025-10-30 21:26:00,684.01,684.02,684.0,684.0,1645.0,spy
2025-10-30 21:27:00,684.05,684.05,683.991,684.01,722.0,spy
2025-10-30 21:28:00,684.0,684.0,683.97,683.97,3396.0,spy
2025-10-30 21:29:00,683.97,684.1,683.9499,684.04,22629.0,spy
2025-10-30 21:30:00,684.11,684.14,684.03,684.14,12263.0,spy
2025-10-30 21:31:00,684.13,684.16,684.13,684.15,5173.0,spy
2025-10-30 21:32:00,684.03,684.03,684.03,684.03,229.0,spy
2025-10-30 21:33:00,684.0248,684.0248,684.0248,684.0248,214.0,spy
2025-10-30 21:34:00,684.06,684.06,684.06,684.06,342.0,spy
2025-10-30 21:35:00,684.03,684.03,683.95,683.95,1793.0,spy
2025-10-30 21:36:00,684.0,684.0,683.93,683.93,1324.0,spy
2025-10-30 21:37:00,683.91,684.01,683.85,684.01,4775.0,spy
2025-10-30 21:38:00,684.099,684.099,684.099,684.099,222.0,spy
2025-10-30 21:39:00,684.0,684.01,684.0,684.01,737.0,spy
2025-10-30 21:40:00,684.0,684.1,684.0,684.07,1268.0,spy
2025-10-30 21:41:00,684.09,684.1,684.09,684.1,2823.0,spy
2025-10-30 21:42:00,684.1,684.1,684.1,684.1,755.0,spy
2025-10-30 21:44:00,684.1,684.1,684.1,684.1,598.0,spy
2025-10-30 21:45:00,684.01,684.01,684.0,684.01,575.0,spy
2025-10-30 21:47:00,683.9991,683.9991,683.9,683.9,2419.0,spy
2025-10-30 21:48:00,683.89,683.89,683.88,683.88,778.0,spy
2025-10-30 21:49:00,683.99,684.05,683.98,684.05,2582.0,spy
2025-10-30 21:50:00,684.08,684.14,684.08,684.09,3221.0,spy
2025-10-30 21:51:00,684.09,684.1,684.04,684.04,3314.0,spy
2025-10-30 21:52:00,684.04,684.1,684.04,684.1,1966.0,spy
2025-10-30 21:54:00,684.12,684.12,684.12,684.12,379.0,spy
2025-10-30 21:55:00,684.1,684.1,684.1,684.1,305.0,spy
2025-10-30 21:56:00,684.06,684.07,684.06,684.07,1198.0,spy
2025-10-30 21:57:00,684.06,684.06,683.99,683.99,437.0,spy
2025-10-30 21:58:00,684.05,684.05,684.05,684.05,235.0,spy
2025-10-30 21:59:00,684.07,684.14,684.07,684.13,1344.0,spy
2025-10-30 22:00:00,684.11,684.46,683.87,684.46,11162.0,spy
2025-10-30 22:01:00,684.46,684.46,684.42,684.42,2372.0,spy
2025-10-30 22:02:00,684.18,684.23,684.01,684.06,10917.0,spy
2025-10-30 22:03:00,684.09,684.11,684.09,684.1,1508.0,spy
2025-10-30 22:04:00,684.24,684.24,684.04,684.05,2834.0,spy
2025-10-30 22:05:00,684.04,684.07,683.98,683.98,3518.0,spy
2025-10-30 22:06:00,684.04,684.1,684.04,684.1,7758.0,spy
2025-10-30 22:07:00,684.15,684.16,683.96,684.0,3967.0,spy
2025-10-30 22:08:00,683.931,684.0,683.9,684.0,1736.0,spy
2025-10-30 22:09:00,684.1,684.1,684.04,684.06,2676.0,spy
2025-10-30 22:10:00,684.0249,684.04,683.97,683.97,1255.0,spy
2025-10-30 22:11:00,684.0,684.01,683.97,683.97,1521.0,spy
2025-10-30 22:12:00,683.92,683.94,683.89,683.89,1028.0,spy
2025-10-30 22:13:00,683.88,683.88,683.84,683.85,1720.0,spy
